FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 04:14:12,615 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:14:12,716 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmPf19jwhkAjDM2BBNoZ58eeJvMcnNQkttXtxtYPhBaXvD
FL-experiment | DEBUG flwr 2024-04-29 04:14:14,835 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: Qmafaf79wMfVQe9mg1KgruRDZKCPt8RmM3AJxJkgmtLs5i
FL-experiment | DEBUG flwr 2024-04-29 04:14:19,896 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmeZY651EuzmjkRJvYjUqekhbFxVRvMVWcUJ55fvJo6mFD
FL-experiment | DEBUG flwr 2024-04-29 04:14:24,949 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmZKQD3EcEsuZyCVySR812dWKHjoi4zGtmiy5TYBFDrqa3
FL-experiment | DEBUG flwr 2024-04-29 04:14:29,977 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmT9a3oNH91uC47sjc23fUSgFA8GPeBpHANH1VT28QQdjL
FL-experiment | DEBUG flwr 2024-04-29 04:14:34,945 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmfCMhmEj8jCK95LYRkp61GANu4f1DmciYPVo7aYzhTYcn
FL-experiment | DEBUG flwr 2024-04-29 04:14:39,911 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdurgE62mg9XPnhDxAcbQP1Uw3qvGAotcQbAJLjcphKyU
FL-experiment | DEBUG flwr 2024-04-29 04:14:45,021 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmcVV6BhrG73NbfxwfYxQiFStASX6JY7AtSnj4DpgkHn75
FL-experiment | DEBUG flwr 2024-04-29 04:14:49,965 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmUJUrJ6sHcTsyNL3voFD9bMkbnYzkN489BVs8ND1unywF
FL-experiment | DEBUG flwr 2024-04-29 04:14:55,078 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: Qmeizd4t1V34q5dzME9FFQc93BbGicpq8TXYsfAP7rX56i
FL-experiment | INFO flwr 2024-04-29 04:14:59,951 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:14:59,966 | server.py:86 | Start saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 04:15:00,052 | server.py:95 | File: storage/aggregated_model_9c69c62d-1804-4f64-8294-02c62dba9a63.pkl IPFS file hash: Qmb8AaPhjsPPCpHtfiSDAqBimvSU63vUa6kvRE5As8jaLe
FL-experiment | INFO flwr 2024-04-29 04:15:00,052 | server.py:98 | Done saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 04:15:00,052 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:15:03,456 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:15:03,456 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-29 04:15:03,456 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-29 04:15:03,456 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.52058}, Aggregated loss: 418.9557403564453, IPFS hash: Qmb8AaPhjsPPCpHtfiSDAqBimvSU63vUa6kvRE5As8jaLe
FL-experiment | INFO flwr 2024-04-29 04:15:03,456 | server.py:126 | Start setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 04:15:50,033 | server.py:129 | Done setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 04:15:50,035 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 04:15:50,035 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-29 04:15:50,035 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-29 04:15:50,035 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:15:50,042 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:15:50,043 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:15:50,044 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:15:50,045 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:15:50,046 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:15:50,047 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:15:50,048 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:15:50,049 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:15:50,050 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:15:50,051 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:16:34,408 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:16:34,574 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:16:34,666 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:16:34,778 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:16:34,809 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:16:34,813 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:16:34,825 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:16:34,939 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:16:34,945 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:16:35,121 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 04:16:35,123 | server.py:236 | fit_round 7 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:16:35,123 | server.py:65 | Start Aggregating round=7
FL-experiment | INFO flwr 2024-04-29 04:16:35,123 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:16:35,253 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmVMJPb8DdZAVbct1YgCDwTTcC93CNtSx8iRtVhGNja5xu
FL-experiment | DEBUG flwr 2024-04-29 04:16:40,187 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmcUkdYH1A4sxk3ybMfzodFtB18ejrVZh9kPrB9zHQCgLW
FL-experiment | DEBUG flwr 2024-04-29 04:16:45,284 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmQQemhiiG1M7aR5xoeMQ3jXFcXpyPMQyUpdk9PxsZtv7M
FL-experiment | DEBUG flwr 2024-04-29 04:16:50,306 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmamcjNXHoGrCoDSvukqikMeVaiK7bSRPiAjYG5K56crNP
FL-experiment | DEBUG flwr 2024-04-29 04:16:55,203 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmavuZdoWU8KhCtXzdBuZB9iSisi2MdLUpraN68wseVqPh
FL-experiment | DEBUG flwr 2024-04-29 04:17:00,290 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmX81M1M5A2QDPDXNwew7GhLJk9cqcdrAnWJD2YkB37DRb
FL-experiment | DEBUG flwr 2024-04-29 04:17:05,285 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmVNSbehBn7HfBSbXpxW5Nomu7B5WafDjvidatTT6Q7tyG
FL-experiment | DEBUG flwr 2024-04-29 04:17:10,351 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRNrn8UG1HA2DpTTDpa7Uw22VfMuc2roPNxzSZPXLqigZ
FL-experiment | DEBUG flwr 2024-04-29 04:17:15,321 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmSNL6c7uCSh5BSZgkCoU44nVZu2i8Do6H6VFq964JqBXc
FL-experiment | DEBUG flwr 2024-04-29 04:17:20,346 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmW7PJdWq8PF2sBWf86ERo33bKkNBLYs96FtD9ngjjy8HX
FL-experiment | INFO flwr 2024-04-29 04:17:25,248 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:17:25,267 | server.py:86 | Start saving aggregated model to storage (round=7)
FL-experiment | DEBUG flwr 2024-04-29 04:17:25,387 | server.py:95 | File: storage/aggregated_model_c3d83c2d-b13a-468b-8c90-ef9906206d60.pkl IPFS file hash: QmTTzW3DrrCwGjJatUYtK6EayxNQinFKaE7qKAcY1TZ5tn
FL-experiment | INFO flwr 2024-04-29 04:17:25,388 | server.py:98 | Done saving aggregated model to storage (round=7)
FL-experiment | DEBUG flwr 2024-04-29 04:17:25,388 | server.py:173 | evaluate_round 7: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:17:28,913 | server.py:187 | evaluate_round 7 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:17:28,913 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-29 04:17:28,913 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-29 04:17:28,913 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.53961}, Aggregated loss: 403.7763732910156, IPFS hash: QmTTzW3DrrCwGjJatUYtK6EayxNQinFKaE7qKAcY1TZ5tn
FL-experiment | INFO flwr 2024-04-29 04:17:28,913 | server.py:126 | Start setting aggregated model to the blockchain round=7
FL-experiment | INFO flwr 2024-04-29 04:18:15,378 | server.py:129 | Done setting aggregated model to the blockchain round=7
FL-experiment | INFO flwr 2024-04-29 04:18:15,379 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-29 04:18:15,379 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-29 04:18:15,379 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-29 04:18:15,380 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:18:15,387 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:18:15,388 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:18:15,392 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:18:15,394 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:18:15,398 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:18:15,398 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:18:15,398 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:18:15,399 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:18:15,401 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:18:15,401 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:18:59,833 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:19:00,170 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:19:00,318 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:19:00,429 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:19:00,506 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:19:00,514 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:19:00,551 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:19:00,583 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:19:00,602 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 04:19:00,604 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-29 04:19:00,605 | server.py:236 | fit_round 8 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:19:00,605 | server.py:65 | Start Aggregating round=8
FL-experiment | INFO flwr 2024-04-29 04:19:00,605 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:19:00,676 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmVjzhG4B2fEyy1BMrCgN2uw4bVApXbiQyPUHz9tbr23v9
FL-experiment | DEBUG flwr 2024-04-29 04:19:05,475 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdohQ54uY5W7tQiXeKEoUYXwMtUBUw7u2qXFUvzApR9NZ
FL-experiment | DEBUG flwr 2024-04-29 04:19:10,599 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmW5RRYmMvMHkE3pUx6TW7viarzYkpZd3SU56quuNxkqfa
FL-experiment | DEBUG flwr 2024-04-29 04:19:15,574 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmS7rDvWNVQmyAKV9o7ncaYmNFSFeDS78FmZWjkmArDrdF
FL-experiment | DEBUG flwr 2024-04-29 04:19:20,520 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmawiEzfCZishYP8G5Z6BqYWJd6RoFaKvcxhjYUq54wcTc
FL-experiment | DEBUG flwr 2024-04-29 04:19:25,636 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmV4XXpEVsvv8vkHBNq2eGG1QcRpZyoQBVvNHcJStm2veM
FL-experiment | DEBUG flwr 2024-04-29 04:19:30,566 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmaKYApf4HVT9orzRw4GBeXvYwzqMi5rMEg7ZLXn7p4xUH
FL-experiment | DEBUG flwr 2024-04-29 04:19:35,582 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWxpGQRGBh9W5BXwn4LorpmcjgYkfHKbTjwXCPRM9xCCg
FL-experiment | DEBUG flwr 2024-04-29 04:19:40,566 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmSjrrKYmeemGDSw6PhvUCw92bQAeymhH759GBDbetcuNQ
FL-experiment | DEBUG flwr 2024-04-29 04:19:45,634 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmTybwjVcHtWvjoJGHXmeN8XLB7g21echs744UMNa3ik3X
FL-experiment | INFO flwr 2024-04-29 04:19:50,535 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:19:50,554 | server.py:86 | Start saving aggregated model to storage (round=8)
FL-experiment | DEBUG flwr 2024-04-29 04:19:50,642 | server.py:95 | File: storage/aggregated_model_b8fc0af5-2d98-43fc-9221-87908a955772.pkl IPFS file hash: QmcY6srWhAge4Seo37uLWsjCdYNcHuNiQ3APDMf5MgCANQ
FL-experiment | INFO flwr 2024-04-29 04:19:50,642 | server.py:98 | Done saving aggregated model to storage (round=8)
FL-experiment | DEBUG flwr 2024-04-29 04:19:50,643 | server.py:173 | evaluate_round 8: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:19:54,183 | server.py:187 | evaluate_round 8 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:19:54,184 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-29 04:19:54,184 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-29 04:19:54,184 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.55545}, Aggregated loss: 390.22296142578125, IPFS hash: QmcY6srWhAge4Seo37uLWsjCdYNcHuNiQ3APDMf5MgCANQ
FL-experiment | INFO flwr 2024-04-29 04:19:54,184 | server.py:126 | Start setting aggregated model to the blockchain round=8
FL-experiment | INFO flwr 2024-04-29 04:20:40,745 | server.py:129 | Done setting aggregated model to the blockchain round=8
FL-experiment | INFO flwr 2024-04-29 04:20:40,746 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-29 04:20:40,746 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-29 04:20:40,746 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-29 04:20:40,746 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:20:40,753 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:20:40,754 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:20:40,755 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:20:40,757 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:20:40,758 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:20:40,758 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:20:40,759 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:20:40,760 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:20:40,761 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:20:40,762 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:21:25,051 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:21:25,075 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:21:25,196 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:21:25,350 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:21:25,484 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:21:25,516 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:21:25,589 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:21:25,635 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:21:25,703 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:21:25,752 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 04:21:25,753 | server.py:236 | fit_round 9 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:21:25,753 | server.py:65 | Start Aggregating round=9
FL-experiment | INFO flwr 2024-04-29 04:21:25,753 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:21:25,865 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmYquTKNXGN7hYHRFjjtZDJrSaQfQRFQnzMFmavV2kLWwf
FL-experiment | DEBUG flwr 2024-04-29 04:21:30,846 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmTYzrLsZSHNuTG853wWHdqurDCg4sKuRd7WGULf1Yd81j
FL-experiment | DEBUG flwr 2024-04-29 04:21:35,862 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmYde9GyJTDwAxrkUHj1MgC8yF79AMCnD87JZvqeUzXa8d
FL-experiment | DEBUG flwr 2024-04-29 04:21:40,800 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmeKFVNaRdRQaaascyJnsJQnA6tGhkHXKnGo1p7nfBeBx6
FL-experiment | DEBUG flwr 2024-04-29 04:21:45,786 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmeA626cxRnWZMseBKSKpPAW9BdA3EuLpwbPrqfskaGJcz
FL-experiment | DEBUG flwr 2024-04-29 04:21:50,884 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmfHPyGqetDh2BKr4y5EwyBWXCqyvmNj3rnc1u8AUdwzDn
FL-experiment | DEBUG flwr 2024-04-29 04:21:55,890 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmQGrC43aNUS4xmep6f59ACut6Jd7MBVbRFYdRuQ4jQEgh
FL-experiment | DEBUG flwr 2024-04-29 04:22:00,878 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmSD7zQibM3JmsEZUaRTJVqQRUnJVDpTETswiS2oGjo8YQ
FL-experiment | DEBUG flwr 2024-04-29 04:22:05,858 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWCmoCRXaZiNXLrDZZMao8tSp3dnH9n5izauaZ38nK1Ex
FL-experiment | DEBUG flwr 2024-04-29 04:22:10,872 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmPK2GsoSqKjLuWT4sBbs99kqg5ScRKB5cxgCu9MjBrxxp
FL-experiment | INFO flwr 2024-04-29 04:22:15,824 | server.py:79 | Done setting weights to the blockchain
