FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:41:48,213 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:41:48,213 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:41:48,213 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:41:48,213 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:41:48,743 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:41:49,179 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:41:49,179 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:41:50,761 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:41:50,761 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:41:50,780 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:41:50,780 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:41:50,780 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:41:58,432 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,432 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,433 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,434 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:41:58,443 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:41:58,443 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:41:58,443 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:41:58,691 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,691 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,692 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,691 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:41:58,692 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:41:58,695 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:58,701 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:42:19,850 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:42:19,910 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:42:19,911 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:42:19,911 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:42:19,914 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:42:19,914 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:42:22,058 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:42:22,058 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:42:22,058 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:42:22,058 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.24995}, Aggregated loss: 648.9416198730469, IPFS hash: storage/aggregated_model_a54e0a73-46fb-4d7e-919b-c4d5a7de58bd.pkl
FL-experiment | INFO flwr 2024-04-23 01:42:22,058 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:42:22,058 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:42:22,058 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:42:22,058 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:42:22,063 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:42:22,065 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:42:42,764 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:42:42,891 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:42:42,893 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:42:42,893 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:42:42,896 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:42:45,083 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:42:45,083 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:42:45,083 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:42:45,083 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.35355}, Aggregated loss: 558.9107666015625, IPFS hash: storage/aggregated_model_4135dc00-a06d-47f6-8c5a-d665a3a7eeb7.pkl
FL-experiment | INFO flwr 2024-04-23 01:42:45,083 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:42:45,083 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:42:45,083 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:42:45,083 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:42:45,087 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:42:45,088 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:05,971 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:05,993 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:43:05,995 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:05,995 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:43:05,999 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:43:08,194 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:08,195 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:43:08,195 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:43:08,195 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.421}, Aggregated loss: 498.34375, IPFS hash: storage/aggregated_model_69f3197c-8743-4ee1-bc9a-5dea5162dda1.pkl
FL-experiment | INFO flwr 2024-04-23 01:43:08,195 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:43:08,195 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:43:08,195 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:43:08,195 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:43:08,198 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:43:08,199 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:28,790 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:29,040 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:43:29,041 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:29,041 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:43:29,044 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:43:31,252 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:31,252 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:43:31,252 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:43:31,252 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.45595}, Aggregated loss: 466.6547546386719, IPFS hash: storage/aggregated_model_7e3fff51-fcdc-4a38-a7e8-b30a7519f6ae.pkl
FL-experiment | INFO flwr 2024-04-23 01:43:31,252 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:43:31,252 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:43:31,252 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:43:31,252 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:43:31,255 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:43:31,256 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:51,982 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:52,281 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:43:52,283 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:52,283 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:43:52,285 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:43:54,485 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:43:54,485 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:43:54,485 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:43:54,485 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.4935}, Aggregated loss: 440.1180114746094, IPFS hash: storage/aggregated_model_90775a23-aa7d-46d3-a6b8-b4044018386d.pkl
FL-experiment | INFO flwr 2024-04-23 01:43:54,485 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:43:54,485 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:43:54,485 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:43:54,485 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:43:54,488 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:43:54,488 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:44:15,089 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:44:15,629 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:44:15,631 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:44:15,631 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:44:15,634 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:44:17,840 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:44:17,840 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:44:17,841 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:44:17,841 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.51525}, Aggregated loss: 422.3775177001953, IPFS hash: storage/aggregated_model_d1e63522-364f-4705-b505-a318a1be1b66.pkl
FL-experiment | INFO flwr 2024-04-23 01:44:17,841 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:44:17,841 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:44:17,841 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:44:17,841 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:44:17,843 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:44:17,845 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:44:38,563 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:44:38,674 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:44:38,675 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:44:38,675 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:44:38,677 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:44:40,865 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:44:40,865 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:44:40,865 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:44:40,865 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.5298}, Aggregated loss: 409.4425354003906, IPFS hash: storage/aggregated_model_25282ca8-842c-4916-9200-98df2d03b3f4.pkl
FL-experiment | INFO flwr 2024-04-23 01:44:40,865 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:44:40,865 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:44:40,865 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:44:40,865 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:44:40,867 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:44:40,870 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:45:01,709 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:45:01,834 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:45:01,835 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:01,835 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:45:01,838 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:45:03,986 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:03,986 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:45:03,986 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:45:03,986 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.55035}, Aggregated loss: 394.97377014160156, IPFS hash: storage/aggregated_model_dba88f9e-d4ee-4179-b2d8-a3d27efbf719.pkl
FL-experiment | INFO flwr 2024-04-23 01:45:03,986 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:45:03,986 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:45:03,986 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:45:03,986 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:45:03,989 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:45:03,990 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:45:24,605 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:45:24,875 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:45:24,876 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:24,877 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:45:24,879 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:45:27,029 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:27,029 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:45:27,029 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:45:27,029 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5567}, Aggregated loss: 389.5985412597656, IPFS hash: storage/aggregated_model_5badb828-3d23-4d46-922a-99697e2bfecf.pkl
FL-experiment | INFO flwr 2024-04-23 01:45:27,029 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:45:27,029 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:45:27,029 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:45:27,030 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:45:27,032 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:45:27,033 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:45:47,584 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:45:48,326 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:45:48,327 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:48,328 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:45:48,330 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:45:50,495 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:45:50,495 | server.py:105 | Start evaluating fit round=10
